"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"79929",198.612963045539,-0.436587944204439,0.135340759808511,-3.22584227266163,0.00125602554399957,0.00426073204555421
"55486",2512.88116204687,-0.474904235332554,0.0414690217936623,-11.4520240601656,2.29718083719402e-30,5.24026940371243e-29
"10057",1767.45114220027,-0.696372869267608,0.0476300042779451,-14.6204662339294,2.07971241676869e-48,8.77763266837691e-47
"105374249",44.8512054310778,-0.74444141025747,0.26594242800496,-2.7992577786181,0.00512202291264028,0.0151456510633806
"8893",2940.90708086207,-0.423719969266536,0.0377823382931798,-11.2147629926606,3.45109657602872e-29,7.40769663147954e-28
"1857",3598.719752363,-0.23927340231965,0.0388775661866745,-6.15453655639746,7.52973549361852e-10,5.64742690699415e-09
"1173",19840.1179909585,-0.477772722338302,0.0248646921638335,-19.214905987585,2.77736744881436e-82,2.5445653480235e-80
"55324",2664.7890784847,-0.609500244745503,0.0418621009319946,-14.559714662569,5.06688489383421e-48,2.11085862730565e-46
"90113",21.3532374300303,-1.01106551204099,0.399236986347663,-2.53249459998812,0.0113254114225776,0.0307421561654889
"10195",3151.68652387452,-0.415347719665876,0.0382264644890777,-10.8654495051341,1.68391860773873e-27,3.39161372486287e-26
"110599564",168.285840544826,-0.337800518144823,0.136889820147192,-2.46768180264683,0.0135991144995596,0.0361733556699014
"94032",226.714523199606,-0.667225437151323,0.120419495336793,-5.54084233026558,3.01020159450644e-08,1.93452875782681e-07
"5708",20148.8709831565,-0.759066653777217,0.0260008775309528,-29.1938859707172,2.31869099825905e-187,1.58359568844735e-184
"1981",41685.3171377151,-0.574749820050321,0.0236795032247292,-24.2720387584015,3.87026392753166e-130,8.38730849987583e-128
"1181",1795.78948215007,-0.642340372443134,0.0474474663541136,-13.5379277715099,9.33862850246658e-42,3.21825702123229e-40
"2049",1403.20389714659,-1.40391190502611,0.0544623642541869,-25.7776525909483,1.5792316599917e-146,5.15836567433232e-144
"64110",4031.9741591438,-0.606283980505812,0.0390681491225806,-15.5186256355152,2.59550682709016e-54,1.30284037570063e-52
"285382",392.631005771773,-0.336745145381305,0.0921541701940359,-3.65414983035785,0.000258035559668231,0.000990733465724462
"1962",391.82913987232,-0.375951893721885,0.0913239584990457,-4.11668416372702,3.84362218860946e-05,0.000169029379291473
"9175",736.321373746056,-0.557444263208046,0.074607532832692,-7.47168874298683,7.91721038151401e-14,8.05226026979073e-13
"90407",911.872863784617,-0.335764356035971,0.0616445296933765,-5.446782670029,5.12890668733701e-08,3.21723626271087e-07
"59343",2177.99799864831,-0.327749694702087,0.0432671602394017,-7.57502209270526,3.59066523883909e-14,3.72589379157253e-13
"10644",8314.61034116326,-0.641508640634625,0.0295960654343738,-21.6754704120081,3.49646012386418e-104,4.98754546023107e-102
"646600",14.5895778944158,-2.87326001559625,0.580549245292346,-4.9492098024335,7.45153899090024e-07,4.13958062057948e-06
"6434",13295.8457133808,-0.240651134883216,0.0262388107991493,-9.17157171204641,4.66171819107821e-20,6.73498747375132e-19
"2119",7166.08818398799,-0.539430478463414,0.0310690926699772,-17.3622861856111,1.59253717140855e-67,1.07142097818525e-65
"1608",453.328760977922,-0.380406767233779,0.0888790283482421,-4.28005092206099,1.86850556259795e-05,8.62457431007875e-05
"55171",699.096088115124,-0.483503224731286,0.0713470911339369,-6.77677557762833,1.22887546395084e-11,1.06157129959847e-10
"51726",4268.07882445952,-0.893769321581485,0.0413823546683298,-21.5978362938707,1.88227545331487e-103,2.63495181160314e-101
"1974",8461.06019619708,-0.441179299423359,0.0312356332068334,-14.1242310185293,2.69323668278715e-45,1.02881641282469e-43
"5984",2087.57325603006,-0.30997458711897,0.0448015392104818,-6.9188378922135,4.5536357025579e-12,4.07908749857909e-11
"102724699",21.3588764809476,-1.15442130536243,0.403466039068697,-2.86126016461542,0.00421960628961429,0.0127533172261401
"6480",6654.05301299928,-0.441834056120238,0.0291092913763925,-15.1784545493458,4.91219477302977e-52,2.32098628500094e-50
"604",860.265132537274,-0.808159951889903,0.0659261364275046,-12.2585668701911,1.51149402587403e-34,4.07001820252675e-33
"339929",105.53400194704,-0.516418701931268,0.173808436955465,-2.97119467257847,0.00296643678048248,0.00931293385687619
"4026",1692.64667661983,-0.345233732498192,0.048668514928693,-7.09357441878005,1.30691624009299e-12,1.2141009119025e-11
"55214",140.962580023488,-0.580275149398667,0.153510187588193,-3.78004325651217,0.000156801114858399,0.000625041302914501
"3556",1996.55626122714,-0.799613880360326,0.0459255486805134,-17.4110904133761,6.7976769455704e-68,4.62858135949443e-66
"152137",3875.24029764053,-0.763981802171444,0.0356904805529738,-21.4057583516562,1.18084127141508e-101,1.6032409985032e-99
"105374276",3.12947485322071,5.03790687730191,1.44118306537077,3.4956744901841,0.000472865166607615,0.00173913758567272
"2257",733.492204243477,-1.04436704729523,0.0695605351735592,-15.0137868360191,5.96431243211761e-51,2.71562976959731e-49
"151963",282.215001379913,-0.556970671677977,0.117021930793671,-4.759540950149,1.94033756724385e-06,1.02487293392411e-05
"57110",48.1263981704825,-4.59680255771448,0.467175705560699,-9.83955822830609,7.60440108632016e-23,1.24736529609522e-21
"4976",4684.45752601719,-0.462520753698863,0.0342462499349331,-13.5057343381433,1.44664049135507e-41,4.94005809002433e-40
"100873941",200.66905468608,-0.529688635387665,0.12742896248418,-4.15673662455992,3.22825789351855e-05,0.000144104726488654
"3280",1010.44012251042,-0.774298266897406,0.0619530014265698,-12.4981558450424,7.64031327039796e-36,2.19080636753472e-34
"131578",114.404423227177,-0.571478084809654,0.167210595317704,-3.41771455166362,0.000631492993329714,0.00227212469407169
"79572",6710.70669297143,-0.535434121803121,0.0299784179768412,-17.8606530276799,2.38828671126158e-71,1.75905901628802e-69
"93109",357.897583117816,-0.476298194813155,0.0988424815333055,-4.81875998482155,1.44453202560249e-06,7.75348006502239e-06
"55341",2938.46135332703,-0.478644863193504,0.0429829305517084,-11.1356963578297,8.40852446312297e-29,1.7878426825459e-27
"131583",595.982692430883,-1.33339616906105,0.079365840100126,-16.8006306917292,2.41462811403035e-63,1.48285799547728e-61
"152002",1360.2895950472,-0.544252650475979,0.0535347850422215,-10.1663367107338,2.80251158669735e-24,4.88122149466652e-23
"23527",2221.08132701695,-0.41155041925848,0.0430827690024828,-9.55255265126443,1.26539271380619e-21,1.97502915400027e-20
"5504",1384.61572056569,-0.526892186685748,0.0524878027775628,-10.0383738469422,1.03364061327541e-23,1.75953112854993e-22
"347",172.826533432694,-0.987963246917873,0.143232343810969,-6.8976267554606,5.28784558447633e-12,4.71803102861945e-11
"727956",351.093409795717,-0.290907916571258,0.0976480801231241,-2.97914629969635,0.00289052730811065,0.00909616091457663
"10188",1958.31220186204,-0.144949013147222,0.0444818592560751,-3.25860958987288,0.00111959624740352,0.00383312474919953
"255812",504.289270327183,-0.318653058175449,0.0871239035060703,-3.65746994053414,0.000254717120261319,0.000978825994279556
"7037",16411.9328917269,-0.546432329509111,0.0632574930695736,-8.63822296764304,5.70941081928906e-18,7.41236757172447e-17
"401109",1.72125875859766,4.17537793126766,1.62653611706985,2.56703671529254,0.0102571751233509,0.0281681750859124
"5130",3323.12642782174,-0.485710623893739,0.038079800313471,-12.7550727654923,2.92101898697262e-37,8.74288524945404e-36
"100534611",290.667636709339,-0.561875767190763,0.108382517236834,-5.18419189289513,2.16953472396997e-07,1.28103153284871e-06
"100874214",188.964483757234,-0.761131608287397,0.13273057134466,-5.73441069812753,9.7851963826385e-09,6.60889289996723e-08
"116211",277.297285178161,-0.675986542649507,0.110609305654248,-6.11147984928651,9.87114681421538e-10,7.29907831032763e-09
"26043",3268.37503196966,-0.552222760097072,0.0392872878933562,-14.0560163276238,7.07587325396864e-45,2.66682326752417e-43
"100874034",158.226535592671,-0.750286763770409,0.146700145269818,-5.11442413632548,3.1469953394065e-07,1.81677717621782e-06
"165918",1635.85530092417,-0.513948956529922,0.0479196652745671,-10.7252200862658,7.75023499960577e-27,1.52023321515331e-25
"348793",531.961999418932,-0.322722824042558,0.0826237922159512,-3.90593091151115,9.38633292605414e-05,0.000387594671101884
"200933",2078.87368907213,-0.372703288693028,0.0449278735489028,-8.29559156160262,1.08046167527782e-16,1.30082506610104e-15
"375387",306.037041862021,-0.487688866962271,0.105621402724621,-4.61732995758242,3.88708958553641e-06,1.97135970024347e-05
"54965",882.592930621993,-0.300794358133221,0.0656148644071882,-4.58424109919015,4.55638255739308e-06,2.29120370545572e-05
"5062",5524.07624907608,-0.477976073833405,0.0342544474889204,-13.9536938667017,2.98724208721331e-44,1.10916741617156e-42
"205564",2027.73353335617,-0.500571001107397,0.0440123779459316,-11.3734141273243,5.67245360221407e-30,1.27209710733036e-28
"22916",5527.53085065504,-0.343054219975046,0.0332624628596384,-10.3135543938124,6.1195282397169e-25,1.09548790680492e-23
"100874001",490.155063146403,-0.258817926273693,0.0823425934346374,-3.14318404944507,0.0016712072346996,0.00552137736507431
"152217",1498.0352959074,-0.555856290744425,0.0535011435833475,-10.3896151281042,2.76466439541786e-25,5.0576303688253e-24
"4241",9988.75417491137,-0.0894727595446745,0.0324792935129551,-2.75476310803947,0.00587346442960149,0.0171716359209182
"1739",1914.34386627824,-0.451660044481643,0.0466360962722111,-9.68477382509332,3.49982310871583e-22,5.58633238131992e-21
"100129516",56.6044729394548,-0.717124325213011,0.235570383527437,-3.04420409083167,0.00233296812991606,0.00748689103119011
"220729",325.32895877164,-0.646483913018096,0.100677248094862,-6.42135065520417,1.35070487018575e-10,1.07759951731846e-09
"9711",1131.7921060117,-0.375517736369895,0.0566330325789214,-6.63071919813916,3.34055193914594e-11,2.78557199212547e-10
"84248",3754.72296952553,-0.656987724151214,0.0349939998781855,-18.7742963490369,1.22560946267442e-78,1.04236928565117e-76
"84859",1398.72125726996,-0.603572387505093,0.0535391674390506,-11.2734735405104,1.77429247627151e-29,3.87490347191931e-28
"84223",208.461558942978,-0.371554425363776,0.124452384441202,-2.98551471739232,0.00283101514731341,0.0089263317557568
"6165",18547.3947844801,-0.34632056349292,0.0319289880527001,-10.8465875248318,2.07010379848779e-27,4.13984023161648e-26
"89782",514.290777162931,-0.267576956815129,0.0822700000467657,-3.25242441549808,0.00114425024218563,0.00390921812314382
"255403",182.012412490673,0.658908446467608,0.139742689706146,4.71515503138788,2.41526777268495e-06,1.25803801850644e-05
"642280",95.6242169564015,0.488225745455766,0.185006184676464,2.63896986097825,0.00831583736088463,0.0233897844052936
"654254",34.201302788963,4.77224835786444,0.598862438796238,7.9688556982419,1.60150327483461e-15,1.80925718336955e-14
"54872",2041.11103541432,-0.183078935706913,0.0437736399864475,-4.18240145812857,2.88446051433702e-05,0.000129916009336786
"112441426",36.6666518148408,-2.91368455686431,0.379226429668684,-7.68323178162948,1.55124554908998e-14,1.64372224660978e-13
"105374338",55.022900332569,-1.82647346566955,0.25950510671474,-7.03829488672565,1.94606501847315e-12,1.78949055023859e-11
"5158",97.2598283834806,0.708647951880269,0.182687707296932,3.87901278288234,0.00010488124403099,0.000429706140332749
"521",1695.76397831251,0.150307511775931,0.0482889312121053,3.11267008821789,0.00185403144960115,0.00608418183038886
"4636",1657.29182702394,0.110847860253308,0.0473201665369484,2.34250782204572,0.0191546324633147,0.0489186522898795
"10336",2108.79153791979,-0.242818815103883,0.0433111910556381,-5.60637583925955,2.06607063784307e-08,1.34736979269986e-07
